date_id,employee_id,team_id,manager_id,process_id,country_id,shift_id,leave_id,login_hours,productive_hours,idle_hours,overtime_hours,cases_completed,cases_reopened,average_handle_time,quality_score,csat_score,adherence_percent,attendance_status,escalation_count
20250121,E0006,T004,M003,P005,C002,S003,,8.99,7.41,1.58,0,51,5,5.14,91.8,4.95,94.06,Present,0
20251103,E0128,T005,M002,P005,C001,S001,,8.58,7.21,1.37,0,65,5,8.34,99.85,4.25,95.55,Present,2
20250828,E0431,T002,M004,P004,C004,S001,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20250103,E0383,T006,M002,P005,C002,S002,,7.52,5.74,1.78,0,42,2,9.75,98.68,4.43,94.4,Present,2
20250419,E0219,T005,M001,P001,C004,S004,,8,5.67,2.33,0,110,2,4.35,85.87,4.28,96.15,Present,2
20250416,E0299,T005,M001,P004,C002,S001,,8.55,7.69,0.86,0,47,0,11.08,92.24,4.74,86.09,WFH,2
20251022,E0181,T005,M006,P005,C005,S001,,8.64,7.43,1.21,0,99,0,11.01,92.69,3.7,98.96,Present,0
20250813,E0463,T004,M004,P003,C005,S003,,8.56,6.03,2.53,0,80,2,11.57,90.18,4.96,98.09,Present,0
20250730,E0458,T005,M004,P001,C001,S002,,8.83,7.65,1.18,0,48,5,9.28,98.04,4.47,86.1,Present,1
20250805,E0020,T004,M006,P003,C002,S002,,9.25,7.96,1.29,0.25,91,1,10.73,93.43,4.65,94.14,WFH,0
20250705,E0124,T006,M006,P002,C003,S002,,9.16,6.98,2.18,0.16,40,3,4.26,86.33,3.7,98.43,Present,0
20250911,E0379,T003,M001,P002,C002,S003,,10.32,8.81,1.51,1.32,79,4,5.49,95.9,3.51,85.65,Present,2
20250119,E0295,T005,M003,P005,C003,S001,,9.2,7.42,1.78,0.2,58,2,7.29,95.52,4.51,89.43,Present,1
20250711,E0042,T003,M005,P001,C001,S004,,8.27,6.37,1.9,0,73,0,4.29,88.52,3.99,95.76,Present,1
20250930,E0228,T006,M006,P005,C001,S001,,8.94,6.74,2.2,0,63,5,10.9,87.48,3.59,88.69,Present,0
20250813,E0468,T003,M004,P002,C003,S001,,9.69,8.69,1,0.69,45,4,4.62,95.17,3.88,95.46,Present,2
20250504,E0298,T003,M001,P004,C001,S001,,8.33,6.23,2.1,0,89,4,10.63,86.19,4.53,86.94,Present,2
20250827,E0170,T003,M001,P005,C001,S002,,10.12,8.84,1.28,1.12,105,4,11.38,98.73,3.64,96.43,Present,3
20250223,E0254,T002,M003,P005,C004,S003,,7.73,6.29,1.44,0,48,1,8.7,87.8,3.91,99.66,Present,3
20250626,E0370,T006,M006,P004,C004,S004,,9.13,6.52,2.61,0.13,106,1,10.94,97.91,3.95,88.8,Present,3
20250220,E0170,T002,M002,P002,C001,S001,,7.55,5.59,1.96,0,102,5,10.45,85.92,4.45,90.3,Present,3
20251211,E0437,T003,M002,P002,C002,S003,,9.24,8.02,1.22,0.24,107,1,8.75,86.09,3.5,85.21,Present,3
20250926,E0063,T001,M004,P005,C003,S004,,9.74,7.93,1.81,0.74,85,1,9.41,90.27,4.56,91.23,Present,2
20250616,E0217,T005,M004,P001,C003,S001,,7.87,5.95,1.92,0,63,4,7.01,86.6,4.73,99.44,Present,2
20250812,E0253,T002,M003,P003,C004,S001,,9.8,8.53,1.27,0.8,76,2,9.76,97.16,4.8,90.91,Present,3
20250101,E0264,T004,M003,P005,C001,S004,,8.51,7.28,1.23,0,72,4,8.9,88.08,4.09,90.21,Present,0
20251113,E0329,T003,M002,P001,C005,S003,,10.46,8.48,1.98,1.46,49,5,6.29,89.93,4.19,95.31,Present,0
20251001,E0347,T002,M005,P002,C004,S004,,9.01,6.96,2.05,0.01,56,4,5,95.38,4.07,95.75,WFH,1
20250301,E0271,T001,M001,P002,C002,S004,,10.13,8.61,1.52,1.13,42,2,10.66,88.86,3.8,87.52,Present,0
20250823,E0026,T004,M002,P003,C003,S001,,8.58,6.1,2.48,0,47,2,8.07,98.41,4.18,95.17,Present,3
20250603,E0127,T003,M001,P001,C003,S002,,9.22,6.92,2.3,0.22,92,4,7.11,94.99,4.66,93.9,Present,2
20250505,E0410,T003,M001,P004,C003,S001,,8.31,6.2,2.11,0,99,4,4.45,97.63,4.32,85.64,Present,1
20250215,E0379,T005,M006,P002,C005,S003,,8.07,5.73,2.34,0,95,3,4.85,94.7,4.18,85.27,Present,0
20250227,E0387,T001,M005,P002,C002,S003,,9.05,7.96,1.09,0.05,77,1,5.87,89.66,4.39,90.49,Present,0
20250107,E0071,T006,M006,P002,C005,S003,,8.05,6,2.05,0,55,2,7.3,94.24,4.56,87.7,Present,0
20250911,E0393,T005,M001,P005,C002,S001,,8.99,7.91,1.08,0,79,1,4.1,98.11,4.54,97.74,Present,1
20250512,E0033,T006,M001,P005,C004,S002,,7.59,5.68,1.91,0,83,2,8.98,92.49,4.67,99.1,Present,1
20251003,E0497,T002,M006,P003,C004,S003,,7.76,6.6,1.16,0,92,2,6.4,99.87,4.3,98.6,Present,1
20250918,E0418,T001,M002,P003,C003,S001,,9.36,7.21,2.15,0.36,100,3,10.53,94.56,3.87,94.04,Present,0
20250810,E0258,T001,M006,P002,C004,S001,,8.92,6.54,2.38,0,89,2,4.14,96.83,3.83,96.96,Present,0
20250518,E0115,T006,M005,P001,C002,S003,,8.04,6.02,2.02,0,43,5,11.7,92.93,4.42,86.63,Present,2
20250725,E0139,T002,M003,P002,C001,S003,,9.18,7.3,1.88,0.18,39,5,5.66,98.72,4.69,94.13,Present,0
20250820,E0265,T005,M005,P001,C005,S003,,7.97,6.8,1.17,0,35,1,6.35,96.15,4.93,91.73,Present,2
20251030,E0478,T004,M005,P002,C001,S001,,10.19,9.06,1.13,1.19,94,5,10.12,92.92,4.55,93.3,Present,0
20251210,E0084,T001,M006,P005,C004,S003,,9.75,7.43,2.32,0.75,110,1,6.84,99.71,3.51,96.4,Present,3
20250126,E0313,T003,M006,P003,C005,S003,,8.74,6.62,2.12,0,84,2,7.94,86.11,4.73,98.88,Present,3
20250204,E0423,T002,M005,P004,C004,S001,,8.25,7.33,0.92,0,54,3,11.91,91.51,3.71,98.53,Present,3
20251202,E0139,T005,M006,P003,C001,S003,,9.83,8.09,1.74,0.83,79,0,4.63,99.38,4.04,88.96,Present,0
20250723,E0487,T005,M002,P005,C005,S002,,8.15,6.89,1.26,0,103,1,5.27,99.26,4.42,98.7,Present,0
20250626,E0273,T002,M006,P004,C002,S004,,9.1,6.72,2.38,0.1,38,5,6.36,98.71,4.47,97.2,Present,2
20250830,E0393,T001,M004,P003,C005,S004,,8.97,6.83,2.14,0,69,5,4.38,98.08,3.74,92.84,Present,3
20250628,E0116,T002,M001,P004,C005,S003,,9.16,7.99,1.17,0.16,60,3,8.16,91.69,4.93,96.3,Present,0
20250324,E0448,T002,M004,P001,C003,S002,,10.45,9.02,1.43,1.45,80,1,7.09,88.14,4.69,86.72,Present,2
20250728,E0379,T004,M003,P003,C002,S003,,8.14,7.31,0.83,0,84,3,5.59,92.43,3.93,96.36,Present,2
20250426,E0458,T001,M006,P004,C004,S003,,9.09,6.57,2.52,0.09,108,1,10.03,92.3,4.28,90.81,WFH,0
20250916,E0236,T002,M003,P005,C001,S004,,9.16,6.94,2.22,0.16,61,0,7.53,95.52,3.59,89.5,Present,2
20250921,E0343,T005,M005,P003,C003,S001,,9.72,8.26,1.46,0.72,78,3,6.68,88.37,4.2,86.92,Present,2
20250816,E0293,T006,M006,P001,C005,S004,,9.14,7.42,1.72,0.14,91,0,7.93,90.74,4.78,93.83,WFH,1
20250228,E0310,T004,M006,P003,C003,S004,,9.57,7.07,2.5,0.57,59,0,7.67,87.24,4.24,91.42,Present,3
20251012,E0405,T006,M002,P001,C005,S003,,8.81,7.63,1.18,0,95,0,6.76,97.96,4.22,98.64,Present,2
20250224,E0206,T005,M003,P004,C004,S004,,9.98,8.09,1.89,0.98,46,2,7.27,95.24,4.83,85.48,Present,3
20251213,E0106,T001,M006,P002,C002,S004,,9.62,8.04,1.58,0.62,57,2,8.35,94.77,3.67,92.92,Present,2
20251006,E0038,T004,M002,P002,C001,S004,,7.76,6.04,1.72,0,48,2,8.19,91.54,3.91,93.08,Present,3
20250421,E0173,T002,M002,P002,C005,S001,,10.04,8.9,1.14,1.04,84,3,5.96,99.38,3.9,91.39,WFH,2
20250420,E0097,T001,M003,P005,C004,S002,,9.05,6.49,2.56,0.05,83,0,7.38,85.96,3.63,97.71,Present,2
20250901,E0295,T005,M003,P005,C001,S004,,8.17,6.25,1.92,0,66,0,5.61,89.41,3.51,92.78,Present,1
20250612,E0263,T004,M005,P005,C004,S002,,10.12,8.47,1.65,1.12,48,4,5.53,93.76,3.82,90.4,Present,1
20250827,E0268,T002,M005,P003,C002,S001,,8.74,7.78,0.96,0,75,0,10.3,97.18,4.88,99.43,Present,0
20251123,E0477,T006,M002,P005,C002,S001,L008,0,0,0,0,0,0,0,0,0,0,Leave,0
20251220,E0134,T003,M005,P005,C002,S001,,10.18,8.62,1.56,1.18,69,3,8.1,91.91,4.11,88.01,WFH,1
20250418,E0182,T003,M002,P001,C002,S003,L003,0,0,0,0,0,0,0,0,0,0,Leave,0
20250317,E0229,T003,M004,P003,C001,S003,,8.73,7.48,1.25,0,54,1,9.29,98.3,4.05,85.33,Present,2
20250621,E0469,T001,M005,P002,C001,S002,,9.59,7.5,2.09,0.59,51,4,6.38,95.41,4.37,96.51,Present,0
20250201,E0350,T006,M004,P005,C003,S001,,8.91,7.11,1.8,0,73,5,11.3,99.9,3.52,92,Present,2
20250716,E0482,T006,M004,P003,C002,S002,,9.5,6.68,2.82,0.5,59,0,4.07,85,4.02,92.09,Present,0
20250518,E0177,T003,M006,P002,C004,S001,,9.76,7.6,2.16,0.76,81,2,4.68,85.02,4.38,99.11,Present,1
20250728,E0297,T004,M006,P005,C005,S004,,8.98,6.52,2.46,0,109,2,11,92.65,3.59,90.4,Present,2
20251026,E0345,T004,M005,P001,C002,S004,,9.18,7.32,1.86,0.18,108,5,11.62,86.2,4.61,90.48,Present,0
20250225,E0236,T003,M006,P005,C001,S004,,10.35,7.6,2.75,1.35,91,1,11.46,94.93,4.18,89.02,Present,0
20250611,E0121,T005,M003,P001,C005,S001,,9.78,8.23,1.55,0.78,47,3,6.74,91.56,4.5,85.74,Present,0
20250225,E0384,T006,M006,P004,C004,S003,,8.42,6.44,1.98,0,42,5,8.46,96.96,4.81,97.22,Present,0
20251225,E0369,T002,M003,P003,C003,S001,,9.28,7.14,2.14,0.28,101,5,5.42,98.5,3.71,90.99,Present,3
20250825,E0344,T004,M005,P001,C002,S002,,8.8,7.81,0.99,0,97,4,4.34,86.56,5,93.28,Present,1
20251119,E0258,T002,M006,P002,C005,S004,,8.02,6.4,1.62,0,97,4,11.68,90.19,4.67,98.32,Present,0
20250423,E0079,T002,M006,P002,C005,S002,,10.11,7.74,2.37,1.11,75,0,7.9,90.71,4.21,88.61,Present,0
20251026,E0109,T001,M005,P005,C004,S002,,9.21,6.66,2.55,0.21,38,2,8.49,88.73,4.33,86.32,Present,1
20251117,E0113,T003,M002,P003,C002,S001,,7.66,6.42,1.24,0,105,3,11.95,88.51,3.77,92.11,WFH,0
20250923,E0433,T002,M004,P005,C004,S004,,9.19,7.54,1.65,0.19,65,1,11.69,87.37,4.99,94.25,Present,2
20250922,E0251,T003,M004,P005,C004,S001,,10.09,7.76,2.33,1.09,68,0,8.59,93.74,3.81,98.37,WFH,0
20250701,E0148,T004,M004,P001,C004,S003,,9.53,7.01,2.52,0.53,101,2,4.63,99.89,4.56,91.62,Present,0
20251222,E0332,T005,M003,P004,C001,S003,L003,0,0,0,0,0,0,0,0,0,0,Leave,0
20251212,E0113,T002,M001,P001,C001,S001,,7.96,5.86,2.1,0,106,4,4.28,99.61,4.72,99.74,WFH,3
20250426,E0454,T003,M004,P005,C004,S004,,9.69,7.7,1.99,0.69,74,3,5.5,98.42,4.01,90.51,Present,3
20250409,E0315,T003,M006,P004,C005,S004,,7.79,7,0.79,0,92,2,9.4,94.35,4.96,93.77,WFH,1
20250918,E0028,T004,M001,P004,C004,S001,,7.53,6.05,1.48,0,97,1,9.8,99.29,3.65,96.56,Present,0
20251002,E0440,T001,M001,P005,C003,S003,,9.55,8.49,1.06,0.55,37,3,8.38,85.81,4.46,91.5,Present,3
20250628,E0422,T005,M004,P005,C005,S003,,10.3,7.4,2.9,1.3,55,1,5.16,92.59,4.31,89.48,Present,0
20250718,E0123,T003,M003,P001,C003,S002,,8.16,7.16,1,0,41,4,9.23,89.53,4.67,90.44,Present,3
20250515,E0363,T006,M002,P003,C003,S001,,7.74,6.64,1.1,0,78,1,8.98,86.34,4.45,99.86,Present,0
20250228,E0015,T005,M006,P004,C001,S003,,8.32,7.15,1.17,0,48,2,11.86,97.21,3.69,96.93,Present,1
20250327,E0204,T001,M004,P005,C005,S003,,8.97,7.74,1.23,0,65,0,8.9,90.75,4.79,99.61,Present,1
20250519,E0035,T005,M006,P003,C004,S001,,10.4,9.17,1.23,1.4,93,1,7.03,94.61,4.23,87.62,Present,3
20250328,E0459,T006,M005,P003,C005,S004,,8.63,7.34,1.29,0,65,3,5.45,86.43,4.33,89.68,Present,1
20251218,E0058,T005,M004,P002,C004,S002,,8.82,7.64,1.18,0,85,4,10.2,87.73,4,99.98,WFH,2
20250411,E0485,T005,M001,P002,C005,S002,,8.69,6.51,2.18,0,91,0,10.46,99.54,3.98,91.4,Present,2
20250811,E0177,T005,M005,P001,C002,S003,,7.65,6.6,1.05,0,41,3,10.88,88.11,4.02,96.94,Present,0
20250613,E0309,T001,M001,P001,C004,S001,,9.22,6.52,2.7,0.22,109,4,9.69,87.11,3.82,97.99,Present,3
20250319,E0123,T002,M005,P005,C005,S001,,9.13,6.44,2.69,0.13,38,3,11.65,88.54,4.08,93.79,Present,1
20250305,E0242,T004,M004,P001,C001,S002,,9.77,7.98,1.79,0.77,45,2,12,98.61,3.51,86.5,Present,1
20251221,E0209,T003,M001,P005,C002,S001,,10.2,9.07,1.13,1.2,85,0,4.69,97.89,4.22,93.85,Present,3
20251115,E0480,T003,M006,P005,C002,S004,,10.01,7.59,2.42,1.01,59,0,11.23,93.22,4.09,89.6,WFH,2
20250116,E0247,T005,M002,P001,C003,S003,,9.25,7.87,1.38,0.25,72,0,11.56,86.53,3.99,86.59,Present,0
20250626,E0039,T006,M002,P005,C005,S003,,9.06,6.69,2.37,0.06,94,5,4.77,99.41,4.54,94.67,Present,1
20250118,E0009,T001,M004,P002,C005,S002,,9.14,7.23,1.91,0.14,35,5,6.66,96.15,4.82,92.63,Present,1
20251022,E0032,T002,M002,P001,C002,S003,,9.26,7.08,2.18,0.26,42,0,7.97,85.87,4.41,92.56,Present,1
20250908,E0256,T006,M005,P005,C005,S002,,9.1,6.64,2.46,0.1,79,2,11.35,98.55,4.05,88.92,Present,1
20250809,E0110,T005,M004,P005,C004,S003,,8.94,7.97,0.97,0,85,5,6.1,88.68,4.49,85.75,Present,2
20250408,E0389,T003,M002,P005,C003,S002,L002,0,0,0,0,0,0,0,0,0,0,Leave,0
20250502,E0286,T001,M003,P005,C002,S002,,8.24,6.57,1.67,0,48,0,9.15,94.33,4.24,99.37,Present,2
20250524,E0039,T002,M006,P004,C001,S001,,7.92,5.6,2.32,0,57,0,5.31,97.74,4.13,94.48,Present,3
20250704,E0111,T001,M003,P002,C003,S003,L001,0,0,0,0,0,0,0,0,0,0,Leave,0
20250913,E0098,T006,M002,P004,C005,S002,,8.88,7,1.88,0,98,2,6.15,92.55,4.2,88.13,Present,0
20250317,E0059,T006,M001,P005,C005,S001,,8.15,6.43,1.72,0,39,3,10.1,93.07,3.75,89.81,Present,0
20250524,E0041,T006,M006,P004,C005,S001,,9.24,7.72,1.52,0.24,106,1,9.06,87.33,4.13,87.79,Present,1
20251114,E0081,T006,M003,P005,C005,S001,,7.98,6.54,1.44,0,89,4,8.07,95.84,4.19,90.66,Present,1
20250916,E0360,T002,M003,P003,C003,S003,,10.12,7.61,2.51,1.12,87,5,7.02,92.76,4.52,86.46,Present,3
20250711,E0181,T002,M005,P005,C002,S001,,9.47,8.14,1.33,0.47,63,3,8.77,88.75,3.67,98.13,Present,0
20250829,E0283,T002,M003,P005,C004,S004,,9.47,7.3,2.17,0.47,102,2,10.1,91.41,4.54,99.19,Present,2
20250814,E0251,T006,M005,P004,C004,S001,,9.65,8.06,1.59,0.65,108,3,5.75,92.68,4.84,97.64,Present,2
20251031,E0014,T003,M001,P001,C001,S001,,7.96,6.65,1.31,0,85,2,10.94,89.9,4.94,91.82,Present,1
20250103,E0474,T003,M001,P005,C005,S002,,10.31,8.7,1.61,1.31,86,4,7.49,95.24,4.85,89.33,Present,1
20250907,E0290,T001,M003,P004,C004,S004,,9.8,8.57,1.23,0.8,95,4,11.95,86.88,3.71,94.12,Present,0
20250719,E0383,T005,M002,P004,C004,S003,,7.92,5.92,2,0,41,0,11.48,92.69,4.64,96.85,Present,2
20250603,E0308,T001,M001,P005,C005,S001,,9.72,7.68,2.04,0.72,108,4,5.23,85.3,3.85,89.17,Present,2
20250308,E0457,T005,M005,P004,C004,S001,,8.31,5.96,2.35,0,44,4,10.89,99.55,3.85,93.21,Present,3
20250404,E0486,T005,M006,P003,C001,S001,,7.5,6.74,0.76,0,57,3,11.18,97.79,4.28,96.01,Present,1
20250512,E0266,T005,M004,P001,C005,S001,,7.59,5.79,1.8,0,57,0,10.01,96.74,3.61,86.04,Present,1
20251201,E0349,T006,M006,P004,C001,S004,,7.94,6.32,1.62,0,90,1,6.07,96.75,4.56,95.63,Present,0
20250923,E0097,T006,M004,P005,C004,S003,,8.68,6.71,1.97,0,108,5,9.22,98.31,3.54,94.1,Present,3
20250323,E0452,T002,M006,P003,C002,S001,,9.54,7.6,1.94,0.54,85,1,10.45,90.29,4.37,86.01,WFH,2
20251111,E0392,T006,M003,P002,C003,S003,,9.31,8.03,1.28,0.31,57,5,11.41,93.49,4.42,92.9,Present,1
20250830,E0269,T005,M004,P003,C005,S002,,10.27,8.99,1.28,1.27,97,5,6.1,96.6,3.97,93.86,WFH,2
20250729,E0112,T004,M004,P003,C004,S003,,7.97,5.73,2.24,0,72,3,5.24,93.85,4.65,95.22,WFH,1
20250415,E0199,T001,M003,P005,C001,S004,,8.55,7.05,1.5,0,45,1,9.14,98.98,3.83,92.29,Present,0
20250715,E0452,T003,M006,P002,C003,S003,,9.8,7.68,2.12,0.8,93,4,11.52,87.74,3.85,92.03,Present,3
20250930,E0447,T004,M001,P002,C004,S002,,7.88,5.52,2.36,0,44,0,6.28,98.69,3.75,99.83,Present,0
20250216,E0072,T003,M004,P001,C002,S004,,10.01,7.29,2.72,1.01,51,0,6.39,95.66,4.19,90.93,WFH,3
20250425,E0347,T003,M004,P002,C004,S002,,8.21,6.2,2.01,0,45,2,8.58,88.03,4.52,91.57,Present,3
20250914,E0414,T005,M004,P005,C003,S001,,8.95,7.97,0.98,0,72,3,9.1,88.12,4.2,97.7,Present,3
20250428,E0098,T001,M005,P001,C003,S001,,7.61,6.05,1.56,0,48,5,7.07,88.77,3.97,96.46,Present,2
20250417,E0220,T004,M002,P004,C004,S001,,10.41,7.73,2.68,1.41,43,3,7.7,95.86,4.28,96.02,Present,3
20251002,E0026,T006,M001,P004,C003,S002,,10.1,7.8,2.3,1.1,41,1,4.25,91.05,4.21,94.64,WFH,1
20250528,E0391,T003,M002,P005,C002,S001,,9.98,8.03,1.95,0.98,47,0,4.95,86.37,4.22,85.58,Present,3
20250125,E0033,T005,M004,P001,C003,S002,,10.31,7.8,2.51,1.31,102,3,8.45,85.95,3.99,86.89,Present,3
20250325,E0269,T006,M006,P005,C002,S004,,10.16,8.71,1.45,1.16,102,1,5.96,91.21,4.12,97.54,Present,3
20250815,E0442,T006,M005,P002,C001,S004,,10.43,8.49,1.94,1.43,44,3,9.03,99.24,4.72,88.96,Present,3
20250903,E0275,T002,M003,P005,C005,S003,,10.15,7.48,2.67,1.15,43,3,9.87,98.01,4.05,91.07,Present,2
20251123,E0291,T001,M006,P001,C001,S004,,10.19,9.07,1.12,1.19,91,2,5.74,97.79,4.06,94.75,Present,2
20251214,E0009,T005,M004,P003,C003,S002,,7.51,6.43,1.08,0,99,2,10.18,86.97,4.57,96.77,Present,3
20251208,E0311,T004,M006,P005,C005,S003,,9.6,6.92,2.68,0.6,68,2,4.69,87.52,3.54,85.39,Present,0
20250107,E0286,T005,M003,P002,C001,S001,,8.66,7.43,1.23,0,41,0,6.9,92.3,4.68,96.94,Present,3
20250930,E0284,T001,M006,P003,C003,S003,,9.36,8.35,1.01,0.36,44,4,7.29,94,4.61,87.03,Present,1
20250505,E0296,T002,M006,P001,C003,S004,,7.91,5.59,2.32,0,53,5,7.32,86.69,4.37,95.49,WFH,1
20250617,E0206,T004,M004,P004,C005,S002,,9.93,7.94,1.99,0.93,80,3,4.41,87.43,4.68,93.16,Present,1
20250728,E0040,T005,M004,P002,C005,S002,,7.91,7.01,0.9,0,36,1,4.12,93.98,4.67,92.41,Present,0
20250113,E0412,T004,M002,P003,C004,S002,,9.63,7.43,2.2,0.63,79,4,10.14,95.58,4.49,86.76,Present,3
20251020,E0226,T006,M003,P003,C001,S001,,10.42,8.77,1.65,1.42,67,2,7.62,93.93,4.66,88.45,Present,1
20251112,E0393,T006,M002,P002,C002,S002,,8.2,5.94,2.26,0,66,5,4.31,87.85,4.9,86.01,Present,3
20250515,E0459,T001,M003,P002,C003,S001,,8.78,6.99,1.79,0,97,0,7.17,87.21,4.91,97.9,Present,3
20250703,E0189,T006,M003,P002,C001,S001,,10.25,7.68,2.57,1.25,71,2,7.62,89.29,4.94,88.55,Present,2
20250706,E0082,T006,M004,P003,C004,S001,,8.81,7.89,0.92,0,100,0,6.65,98.31,3.66,95.79,Present,3
20250110,E0430,T005,M004,P002,C003,S002,,7.8,5.73,2.07,0,101,5,9.75,89.34,4.89,86.62,Present,0
20251230,E0102,T004,M006,P004,C002,S002,,9.38,8.4,0.98,0.38,69,2,6,87.89,4.85,96.62,Present,2
20250325,E0067,T001,M003,P002,C003,S003,,10.47,8.23,2.24,1.47,64,0,8.02,97.98,3.54,93,Present,3
20250417,E0366,T006,M006,P003,C004,S004,,8.26,6.6,1.66,0,61,5,6.75,93.74,4.42,89.15,Present,0
20251217,E0064,T002,M006,P005,C003,S003,,7.73,5.69,2.04,0,83,0,10.05,87.63,4.16,91.25,WFH,3
20250319,E0158,T003,M006,P005,C005,S003,L007,0,0,0,0,0,0,0,0,0,0,Leave,0
20250530,E0125,T001,M003,P005,C004,S001,,8.78,7.42,1.36,0,64,3,8.73,98.47,4.26,85.34,Present,2
20250503,E0140,T005,M004,P004,C002,S001,,9.18,6.61,2.57,0.18,81,2,6.82,91.22,4.72,88.68,Present,2
20250601,E0362,T001,M001,P003,C003,S001,,8.35,7.16,1.19,0,52,3,4.17,98.8,4.35,99.29,Present,1
20250906,E0380,T005,M005,P001,C002,S002,,10.38,8.01,2.37,1.38,38,5,5.13,86.32,3.98,95.4,Present,2
20250629,E0020,T004,M004,P001,C004,S004,,8.29,7.13,1.16,0,53,0,9.97,91.13,3.64,96.5,Present,2
20250604,E0157,T002,M005,P002,C004,S004,,10.34,8.1,2.24,1.34,83,0,10.78,88.2,4.96,95.47,Present,2
20250429,E0453,T001,M003,P001,C003,S001,,10.1,7.89,2.21,1.1,71,1,6.27,93.75,3.95,85.73,Present,0
20250911,E0203,T005,M002,P001,C001,S001,,7.51,5.49,2.02,0,72,3,11.8,95.94,4.48,91.45,Present,3
20250913,E0290,T002,M005,P003,C003,S002,,8.98,7.61,1.37,0,75,5,10.13,85.53,4.47,96.43,Present,2
20250724,E0086,T004,M005,P005,C005,S004,,10.02,7.68,2.34,1.02,37,3,6.61,91.5,4.21,87.11,Present,1
20250917,E0074,T006,M001,P005,C004,S002,,9,7.22,1.78,0,81,2,8.43,96.08,4.49,90.4,Present,1
20250202,E0114,T001,M003,P002,C005,S003,,7.98,6.95,1.03,0,69,0,4.43,90.03,3.82,91.74,Present,1
20250603,E0285,T001,M003,P003,C004,S004,,9.4,8.11,1.29,0.4,39,3,7.57,90.8,4.18,93.97,Present,3
20250620,E0343,T005,M003,P005,C003,S002,,9.17,6.75,2.42,0.17,39,2,11.68,96.72,4.31,88.32,Present,3
20250423,E0074,T005,M004,P003,C005,S003,,7.62,6.58,1.04,0,60,2,8.65,99.81,4.18,88,Present,0
20250330,E0334,T004,M005,P001,C002,S004,,8.94,6.98,1.96,0,110,3,11.03,94.28,4.67,86.81,Present,0
20251110,E0167,T002,M005,P003,C004,S002,,9.27,7.37,1.9,0.27,92,2,5.73,88.83,4.87,94.08,Present,0
20250505,E0145,T005,M003,P001,C004,S002,,9.85,7.28,2.57,0.85,95,0,9.18,93.82,4.32,87.5,Present,3
20250124,E0237,T005,M003,P001,C002,S002,,7.61,5.48,2.13,0,71,4,6.1,94.54,4.5,87.76,Present,3
20251213,E0278,T001,M001,P003,C001,S002,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20251006,E0166,T001,M001,P004,C005,S003,,9.55,7.43,2.12,0.55,40,0,9.62,86.46,3.85,96.51,Present,1
20250918,E0061,T003,M004,P004,C002,S002,,10.47,7.69,2.78,1.47,102,0,4.88,95,4.61,96.76,Present,2
20250528,E0455,T001,M002,P003,C005,S001,,8.74,7.03,1.71,0,69,5,4.35,85.84,4.09,97.09,WFH,3
20250213,E0373,T004,M002,P001,C005,S002,,7.59,5.49,2.1,0,101,1,5,95.13,3.75,91.39,Present,2
20250604,E0493,T006,M005,P001,C003,S001,,8,6.78,1.22,0,89,5,7.83,92.32,3.89,85.08,WFH,0
20250423,E0253,T004,M004,P003,C003,S004,,8.31,7.13,1.18,0,42,2,11.56,86,4.04,87.22,Present,2
20251125,E0276,T006,M005,P002,C005,S003,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20250721,E0460,T001,M006,P001,C002,S004,,7.94,6.6,1.34,0,45,3,9.5,87.96,4.91,92.37,Present,2
20251204,E0236,T002,M006,P002,C002,S004,,8.19,6.89,1.3,0,54,5,11.99,95.45,4.13,85.61,Present,0
20250416,E0469,T004,M006,P001,C003,S002,,9.04,7.97,1.07,0.04,108,2,10.6,87.54,4.58,90.59,Present,2
20250115,E0396,T001,M001,P004,C003,S004,,8.1,6.84,1.26,0,68,0,8.86,94.75,3.78,85.1,Present,1
20251113,E0139,T005,M006,P005,C002,S002,,7.72,5.8,1.92,0,46,5,4.4,99.76,4.12,87.16,Present,2
20250101,E0482,T001,M002,P005,C005,S001,,7.62,6.83,0.79,0,43,2,5.15,94.53,4.99,85.85,WFH,2
20250719,E0047,T005,M003,P003,C001,S001,,9.32,7.66,1.66,0.32,93,2,10.92,90.05,4.69,92.61,Present,0
20251220,E0171,T005,M005,P001,C001,S003,,10.03,7.69,2.34,1.03,75,5,8.93,90.54,4.63,92.85,Present,0
20250506,E0388,T001,M002,P005,C001,S003,,10.01,8.07,1.94,1.01,69,5,7.22,96.91,4.36,97.47,WFH,0
20250206,E0348,T005,M003,P004,C004,S002,,10.38,8.67,1.71,1.38,67,0,5.87,96.57,4.17,97.22,Present,2
20251229,E0287,T002,M001,P005,C001,S004,,8.09,6.44,1.65,0,81,0,4.51,98.71,4.14,86.24,Present,1
20250218,E0115,T001,M002,P004,C004,S004,,10.07,7.96,2.11,1.07,41,5,7.15,94.93,4.61,98.01,Present,3
20250116,E0159,T001,M005,P002,C002,S003,,7.71,5.68,2.03,0,94,2,8.04,95.63,4.82,86.67,Present,2
20250124,E0191,T002,M005,P003,C005,S002,,8.35,6.57,1.78,0,107,4,8.9,99.7,4.4,95.74,Present,2
20250106,E0020,T004,M003,P002,C002,S002,,10.16,8.3,1.86,1.16,104,2,8.94,98.52,4.57,91.21,Present,3
